route_state,stable_tag_id,stable_count,route_action,handled_turn_tags,tag_corr_active,tag_corr_sent,tag_corr_raw_deg,tag_corr_cmd_deg,camera_x_offset_cm,agv_center_deviation_cm,tag_in_gate,tag_gate_dx_px,tag_gate_dy_px,tag_k_lat_deg_per_cm,tag_k_yaw,pending_turn_tag_id,pending_turn_command,time_s,frame_index,tag_detected,tag_count,tag_id,lateral_offset_cm,lateral_offset_px,lateral_offset_norm,yaw_error_deg,raw_yaw_image_deg,center_x_px,center_y_px,tag_width_px,mega_time_s,mega_age_s,motion_state,last_command,mega_event,mega_heading_error_deg,mega_control_error_deg,mega_correction_rpm,mega_left_rpm,mega_right_rpm,mega_last_line
IDLE,0,15,,,0,0,,,1.500,1.479,1,-2.233,22.842,1.000,0.250,,,18.093,236,1,1,0,-0.021,-2.233,-0.00698,0.267,0.267,317.767,262.842,210.566,0.001,18.092,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,16,,,0,0,,,1.500,1.479,1,-2.236,22.840,1.000,0.250,,,18.161,237,1,1,0,-0.021,-2.236,-0.00699,0.264,0.264,317.764,262.840,210.562,0.001,18.160,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,17,,,0,0,,,1.500,1.479,1,-2.241,22.843,1.000,0.250,,,18.229,238,1,1,0,-0.021,-2.241,-0.00700,0.266,0.266,317.759,262.843,210.555,0.001,18.229,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,18,,,0,0,,,1.500,1.479,1,-2.235,22.836,1.000,0.250,,,18.297,239,1,1,0,-0.021,-2.235,-0.00699,0.260,0.260,317.765,262.836,210.557,0.001,18.297,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,19,,,0,0,,,1.500,1.479,1,-2.255,22.836,1.000,0.250,,,18.361,240,1,1,0,-0.021,-2.255,-0.00705,0.254,0.254,317.745,262.836,210.568,0.001,18.360,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,20,,,0,0,,,1.500,1.479,1,-2.226,22.835,1.000,0.250,,,18.429,241,1,1,0,-0.021,-2.226,-0.00696,0.265,0.265,317.774,262.835,210.555,0.001,18.428,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,21,,,0,0,,,1.500,1.479,1,-2.236,22.816,1.000,0.250,,,18.497,242,1,1,0,-0.021,-2.236,-0.00699,0.271,0.271,317.764,262.816,210.558,0.001,18.497,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,22,,,0,0,,,1.500,1.479,1,-2.233,22.840,1.000,0.250,,,18.565,243,1,1,0,-0.021,-2.233,-0.00698,0.267,0.267,317.767,262.840,210.549,0.001,18.564,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,23,,,0,0,,,1.500,1.479,1,-2.234,22.836,1.000,0.250,,,18.629,244,1,1,0,-0.021,-2.234,-0.00698,0.267,0.267,317.766,262.836,210.553,0.001,18.629,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.479,1,-2.226,22.847,1.000,0.250,,,18.734,246,1,1,0,-0.021,-2.226,-0.00696,0.265,0.265,317.774,262.847,210.557,0.001,18.733,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.479,1,-2.221,22.838,1.000,0.250,,,18.798,247,1,1,0,-0.021,-2.221,-0.00694,0.263,0.263,317.779,262.838,210.551,0.001,18.797,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.479,1,-2.229,22.866,1.000,0.250,,,18.865,248,1,1,0,-0.021,-2.229,-0.00697,0.269,0.269,317.771,262.866,210.559,0.001,18.865,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.479,1,-2.224,22.856,1.000,0.250,,,18.933,249,1,1,0,-0.021,-2.224,-0.00695,0.268,0.268,317.776,262.856,210.548,0.001,18.933,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.479,1,-2.218,22.847,1.000,0.250,,,19.002,250,1,1,0,-0.021,-2.218,-0.00693,0.259,0.259,317.782,262.847,210.559,0.001,19.001,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.479,1,-2.231,22.832,1.000,0.250,,,19.069,251,1,1,0,-0.021,-2.231,-0.00697,0.261,0.261,317.769,262.832,210.568,0.001,19.069,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.479,1,-2.220,22.844,1.000,0.250,,,19.134,252,1,1,0,-0.021,-2.220,-0.00694,0.261,0.261,317.780,262.844,210.551,0.001,19.133,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.479,1,-2.242,22.846,1.000,0.250,,,19.201,253,1,1,0,-0.021,-2.242,-0.00701,0.269,0.269,317.758,262.846,210.557,0.001,19.201,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.479,1,-2.231,22.854,1.000,0.250,,,19.270,254,1,1,0,-0.021,-2.231,-0.00697,0.258,0.258,317.769,262.854,210.573,0.001,19.269,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,10,,,0,0,,,1.500,1.479,1,-2.244,22.837,1.000,0.250,,,19.337,255,1,1,0,-0.021,-2.244,-0.00701,0.271,0.271,317.756,262.837,210.560,0.001,19.337,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,11,,,0,0,,,1.500,1.479,1,-2.224,22.848,1.000,0.250,,,19.406,256,1,1,0,-0.021,-2.224,-0.00695,0.268,0.268,317.776,262.848,210.543,0.001,19.405,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,12,,,0,0,,,1.500,1.479,1,-2.221,22.839,1.000,0.250,,,19.469,257,1,1,0,-0.021,-2.221,-0.00694,0.258,0.258,317.779,262.839,210.557,0.001,19.468,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,13,,,0,0,,,1.500,1.479,1,-2.240,22.860,1.000,0.250,,,19.538,258,1,1,0,-0.021,-2.240,-0.00700,0.267,0.267,317.760,262.860,210.574,0.001,19.537,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,14,,,0,0,,,1.500,1.479,1,-2.230,22.830,1.000,0.250,,,19.605,259,1,1,0,-0.021,-2.230,-0.00697,0.265,0.265,317.770,262.830,210.560,0.001,19.605,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,15,,,0,0,,,1.500,1.479,1,-2.214,22.858,1.000,0.250,,,19.673,260,1,1,0,-0.021,-2.214,-0.00692,0.260,0.260,317.786,262.858,210.548,0.001,19.673,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,16,,,0,0,,,1.500,1.479,1,-2.208,22.861,1.000,0.250,,,19.737,261,1,1,0,-0.021,-2.208,-0.00690,0.252,0.252,317.792,262.861,210.559,0.001,19.737,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,17,,,0,0,,,1.500,1.479,1,-2.262,22.889,1.000,0.250,,,19.806,262,1,1,0,-0.021,-2.262,-0.00707,0.273,0.273,317.738,262.889,210.573,0.001,19.805,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,18,,,0,0,,,1.500,1.479,1,-2.263,22.939,1.000,0.250,,,19.873,263,1,1,0,-0.021,-2.263,-0.00707,0.280,0.280,317.737,262.939,210.572,0.001,19.873,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,19,,,0,0,,,1.500,1.478,1,-2.290,22.953,1.000,0.250,,,19.941,264,1,1,0,-0.022,-2.290,-0.00716,0.279,0.279,317.710,262.953,210.583,0.001,19.941,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,20,,,0,0,,,1.500,1.478,1,-2.270,22.940,1.000,0.250,,,20.009,265,1,1,0,-0.022,-2.270,-0.00709,0.280,0.280,317.730,262.940,210.544,0.001,20.009,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,21,,,0,0,,,1.500,1.478,1,-2.271,22.946,1.000,0.250,,,20.073,266,1,1,0,-0.022,-2.271,-0.00710,0.277,0.277,317.729,262.946,210.573,0.001,20.073,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,22,,,0,0,,,1.500,1.478,1,-2.274,22.963,1.000,0.250,,,20.141,267,1,1,0,-0.022,-2.274,-0.00711,0.278,0.278,317.726,262.963,210.573,0.001,20.141,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,23,,,0,0,,,1.500,1.478,1,-2.275,22.951,1.000,0.250,,,20.210,268,1,1,0,-0.022,-2.275,-0.00711,0.288,0.288,317.725,262.951,210.553,0.001,20.209,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,24,,,0,0,,,1.500,1.478,1,-2.269,22.943,1.000,0.250,,,20.277,269,1,1,0,-0.022,-2.269,-0.00709,0.285,0.285,317.731,262.943,210.549,0.001,20.277,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,25,,,0,0,,,1.500,1.479,1,-2.262,22.948,1.000,0.250,,,20.342,270,1,1,0,-0.021,-2.262,-0.00707,0.280,0.280,317.738,262.948,210.554,0.001,20.341,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,26,,,0,0,,,1.500,1.479,1,-2.254,22.967,1.000,0.250,,,20.378,271,1,1,0,-0.021,-2.254,-0.00704,0.274,0.274,317.746,262.967,210.562,0.001,20.377,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,27,,,0,0,,,1.500,1.478,1,-2.273,22.964,1.000,0.250,,,20.446,272,1,1,0,-0.022,-2.273,-0.00710,0.284,0.284,317.727,262.964,210.572,0.001,20.445,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,28,,,0,0,,,1.500,1.478,1,-2.268,22.944,1.000,0.250,,,20.509,273,1,1,0,-0.022,-2.268,-0.00709,0.283,0.283,317.732,262.944,210.559,0.001,20.509,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,29,,,0,0,,,1.500,1.479,1,-2.247,22.937,1.000,0.250,,,20.577,274,1,1,0,-0.021,-2.247,-0.00702,0.273,0.273,317.753,262.937,210.567,0.001,20.577,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,30,,,0,0,,,1.500,1.478,1,-2.280,22.973,1.000,0.250,,,20.645,275,1,1,0,-0.022,-2.280,-0.00713,0.293,0.293,317.720,262.973,210.563,0.001,20.645,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,31,,,0,0,,,1.500,1.479,1,-2.259,22.933,1.000,0.250,,,20.714,276,1,1,0,-0.021,-2.259,-0.00706,0.272,0.272,317.741,262.933,210.557,0.001,20.713,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,32,,,0,0,,,1.500,1.479,1,-2.238,22.928,1.000,0.250,,,20.781,277,1,1,0,-0.021,-2.238,-0.00699,0.266,0.266,317.762,262.928,210.562,0.001,20.781,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,33,,,0,0,,,1.500,1.479,1,-2.248,22.915,1.000,0.250,,,20.845,278,1,1,0,-0.021,-2.248,-0.00702,0.268,0.268,317.752,262.915,210.566,0.001,20.845,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,34,,,0,0,,,1.500,1.479,1,-2.244,22.924,1.000,0.250,,,20.914,279,1,1,0,-0.021,-2.244,-0.00701,0.263,0.263,317.756,262.924,210.570,0.001,20.913,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,35,,,0,0,,,1.500,1.479,1,-2.254,22.974,1.000,0.250,,,20.982,280,1,1,0,-0.021,-2.254,-0.00704,0.277,0.277,317.746,262.974,210.566,0.001,20.981,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,36,,,0,0,,,1.500,1.479,1,-2.217,22.952,1.000,0.250,,,21.050,281,1,1,0,-0.021,-2.217,-0.00693,0.267,0.267,317.783,262.952,210.566,0.001,21.049,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,37,,,0,0,,,1.500,1.479,1,-2.257,22.955,1.000,0.250,,,21.118,282,1,1,0,-0.021,-2.257,-0.00705,0.284,0.284,317.743,262.955,210.548,0.001,21.117,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,38,,,0,0,,,1.500,1.479,1,-2.254,22.929,1.000,0.250,,,21.182,283,1,1,0,-0.021,-2.254,-0.00704,0.284,0.284,317.746,262.929,210.530,0.001,21.181,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,39,,,0,0,,,1.500,1.479,1,-2.256,22.917,1.000,0.250,,,21.250,284,1,1,0,-0.021,-2.256,-0.00705,0.279,0.279,317.744,262.917,210.556,0.001,21.249,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,40,,,0,0,,,1.500,1.479,1,-2.255,22.966,1.000,0.250,,,21.318,285,1,1,0,-0.021,-2.255,-0.00705,0.283,0.283,317.745,262.966,210.554,0.001,21.317,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,41,,,0,0,,,1.500,1.479,1,-2.243,22.955,1.000,0.250,,,21.386,286,1,1,0,-0.021,-2.243,-0.00701,0.274,0.274,317.757,262.955,210.564,0.001,21.385,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,42,,,0,0,,,1.500,1.479,1,-2.247,22.927,1.000,0.250,,,21.450,287,1,1,0,-0.021,-2.247,-0.00702,0.279,0.279,317.753,262.927,210.551,0.001,21.449,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,43,,,0,0,,,1.500,1.479,1,-2.250,22.926,1.000,0.250,,,21.518,288,1,1,0,-0.021,-2.250,-0.00703,0.271,0.271,317.750,262.926,210.563,0.001,21.517,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,44,,,0,0,,,1.500,1.479,1,-2.247,22.952,1.000,0.250,,,21.586,289,1,1,0,-0.021,-2.247,-0.00702,0.278,0.278,317.753,262.952,210.554,0.001,21.585,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,45,,,0,0,,,1.500,1.479,1,-2.263,22.937,1.000,0.250,,,21.654,290,1,1,0,-0.021,-2.263,-0.00707,0.283,0.283,317.737,262.937,210.545,0.001,21.653,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,46,,,0,0,,,1.500,1.479,1,-2.246,22.956,1.000,0.250,,,21.722,291,1,1,0,-0.021,-2.246,-0.00702,0.284,0.284,317.754,262.956,210.545,0.001,21.721,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,47,,,0,0,,,1.500,1.479,1,-2.235,22.924,1.000,0.250,,,21.786,292,1,1,0,-0.021,-2.235,-0.00698,0.273,0.273,317.765,262.924,210.541,0.001,21.785,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,48,,,0,0,,,1.500,1.479,1,-2.239,22.908,1.000,0.250,,,21.854,293,1,1,0,-0.021,-2.239,-0.00700,0.269,0.269,317.761,262.908,210.547,0.001,21.853,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,49,,,0,0,,,1.500,1.479,1,-2.222,22.921,1.000,0.250,,,21.922,294,1,1,0,-0.021,-2.222,-0.00694,0.260,0.260,317.778,262.921,210.540,0.001,21.921,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,50,,,0,0,,,1.500,1.478,1,-2.274,22.978,1.000,0.250,,,21.990,295,1,1,0,-0.022,-2.274,-0.00711,0.282,0.282,317.726,262.978,210.580,0.001,21.989,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,51,,,0,0,,,1.500,1.479,1,-2.252,22.921,1.000,0.250,,,22.054,296,1,1,0,-0.021,-2.252,-0.00704,0.282,0.282,317.748,262.921,210.566,0.001,22.053,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,52,,,0,0,,,1.500,1.479,1,-2.239,22.905,1.000,0.250,,,22.090,297,1,1,0,-0.021,-2.239,-0.00700,0.266,0.266,317.761,262.905,210.561,0.001,22.089,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,53,,,0,0,,,1.500,1.479,1,-2.244,22.948,1.000,0.250,,,22.158,298,1,1,0,-0.021,-2.244,-0.00701,0.277,0.277,317.756,262.948,210.565,0.001,22.157,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,54,,,0,0,,,1.500,1.479,1,-2.235,22.908,1.000,0.250,,,22.222,299,1,1,0,-0.021,-2.235,-0.00699,0.270,0.270,317.765,262.908,210.528,0.001,22.221,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.479,1,-2.229,22.902,1.000,0.250,,,22.358,301,1,1,0,-0.021,-2.229,-0.00697,0.267,0.267,317.771,262.902,210.558,0.001,22.357,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.479,1,-2.260,22.934,1.000,0.250,,,22.426,302,1,1,0,-0.021,-2.260,-0.00706,0.277,0.277,317.740,262.934,210.565,0.001,22.425,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.479,1,-2.211,22.936,1.000,0.250,,,22.494,303,1,1,0,-0.021,-2.211,-0.00691,0.279,0.279,317.789,262.936,210.554,0.001,22.493,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.479,1,-2.219,22.908,1.000,0.250,,,22.558,304,1,1,0,-0.021,-2.219,-0.00694,0.269,0.269,317.781,262.908,210.562,0.001,22.557,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.479,1,-2.240,22.993,1.000,0.250,,,22.626,305,1,1,0,-0.021,-2.240,-0.00700,0.292,0.292,317.760,262.993,210.540,0.001,22.625,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.479,1,-2.232,22.946,1.000,0.250,,,22.694,306,1,1,0,-0.021,-2.232,-0.00697,0.280,0.280,317.768,262.946,210.538,0.001,22.693,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.478,1,-2.269,22.999,1.000,0.250,,,22.761,307,1,1,0,-0.022,-2.269,-0.00709,0.292,0.292,317.731,262.999,210.554,0.001,22.761,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.479,1,-2.215,22.950,1.000,0.250,,,22.893,309,1,1,0,-0.021,-2.215,-0.00692,0.281,0.281,317.785,262.950,210.557,0.001,22.893,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.479,1,-2.235,22.913,1.000,0.250,,,22.962,310,1,1,0,-0.021,-2.235,-0.00698,0.265,0.265,317.765,262.913,210.560,0.001,22.961,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.479,1,-2.223,22.910,1.000,0.250,,,23.030,311,1,1,0,-0.021,-2.223,-0.00695,0.265,0.265,317.777,262.910,210.549,0.001,23.029,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.479,1,-2.220,22.932,1.000,0.250,,,23.098,312,1,1,0,-0.021,-2.220,-0.00694,0.271,0.271,317.780,262.932,210.534,0.001,23.097,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.479,1,-2.229,22.923,1.000,0.250,,,23.162,313,1,1,0,-0.021,-2.229,-0.00697,0.270,0.270,317.771,262.923,210.549,0.001,23.161,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.479,1,-2.222,22.924,1.000,0.250,,,23.298,315,1,1,0,-0.021,-2.222,-0.00694,0.266,0.266,317.778,262.924,210.554,0.001,23.297,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.479,1,-2.226,22.923,1.000,0.250,,,23.366,316,1,1,0,-0.021,-2.226,-0.00696,0.278,0.278,317.774,262.923,210.538,0.001,23.365,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.479,1,-2.213,22.904,1.000,0.250,,,23.498,318,1,1,0,-0.021,-2.213,-0.00691,0.266,0.266,317.787,262.904,210.555,0.001,23.497,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.479,1,-2.210,22.914,1.000,0.250,,,23.566,319,1,1,0,-0.021,-2.210,-0.00691,0.259,0.259,317.790,262.914,210.553,0.001,23.565,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.479,1,-2.220,22.915,1.000,0.250,,,23.634,320,1,1,0,-0.021,-2.220,-0.00694,0.267,0.267,317.780,262.915,210.542,0.001,23.633,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.479,1,-2.237,22.931,1.000,0.250,,,23.702,321,1,1,0,-0.021,-2.237,-0.00699,0.280,0.280,317.763,262.931,210.550,0.001,23.701,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.479,1,-2.211,22.927,1.000,0.250,,,23.766,322,1,1,0,-0.021,-2.211,-0.00691,0.261,0.261,317.789,262.927,210.538,0.001,23.765,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.479,1,-2.228,22.925,1.000,0.250,,,23.802,323,1,1,0,-0.021,-2.228,-0.00696,0.278,0.278,317.772,262.925,210.542,0.001,23.801,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.479,1,-2.203,22.920,1.000,0.250,,,23.870,324,1,1,0,-0.021,-2.203,-0.00689,0.266,0.266,317.797,262.920,210.549,0.001,23.869,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.479,1,-2.208,22.912,1.000,0.250,,,23.934,325,1,1,0,-0.021,-2.208,-0.00690,0.260,0.260,317.792,262.912,210.543,0.001,23.933,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.479,1,-2.217,22.918,1.000,0.250,,,24.002,326,1,1,0,-0.021,-2.217,-0.00693,0.263,0.263,317.783,262.918,210.566,0.001,24.001,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,10,,,0,0,,,1.500,1.479,1,-2.203,22.928,1.000,0.250,,,24.070,327,1,1,0,-0.021,-2.203,-0.00689,0.269,0.269,317.797,262.928,210.562,0.001,24.069,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,11,,,0,0,,,1.500,1.479,1,-2.236,22.934,1.000,0.250,,,24.138,328,1,1,0,-0.021,-2.236,-0.00699,0.273,0.273,317.764,262.934,210.539,0.001,24.137,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,12,,,0,0,,,1.500,1.479,1,-2.209,22.908,1.000,0.250,,,24.206,329,1,1,0,-0.021,-2.209,-0.00690,0.267,0.267,317.791,262.908,210.535,0.001,24.205,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.479,1,-2.234,22.919,1.000,0.250,,,24.338,331,1,1,0,-0.021,-2.234,-0.00698,0.268,0.268,317.766,262.919,210.546,0.001,24.337,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.479,1,-2.204,22.921,1.000,0.250,,,24.474,333,1,1,0,-0.021,-2.204,-0.00689,0.260,0.260,317.796,262.921,210.533,0.001,24.473,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.479,1,-2.201,22.910,1.000,0.250,,,24.542,334,1,1,0,-0.021,-2.201,-0.00688,0.265,0.265,317.799,262.910,210.534,0.001,24.541,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.479,1,-2.239,22.936,1.000,0.250,,,24.606,335,1,1,0,-0.021,-2.239,-0.00700,0.278,0.278,317.761,262.936,210.551,0.001,24.605,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.479,1,-2.227,22.930,1.000,0.250,,,24.674,336,1,1,0,-0.021,-2.227,-0.00696,0.272,0.272,317.773,262.930,210.548,0.001,24.673,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.479,1,-2.243,22.964,1.000,0.250,,,24.742,337,1,1,0,-0.021,-2.243,-0.00701,0.281,0.281,317.757,262.964,210.545,0.001,24.741,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.479,1,-2.240,22.929,1.000,0.250,,,24.810,338,1,1,0,-0.021,-2.240,-0.00700,0.283,0.283,317.760,262.929,210.531,0.001,24.809,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.479,1,-2.241,22.960,1.000,0.250,,,24.874,339,1,1,0,-0.021,-2.241,-0.00700,0.281,0.281,317.759,262.960,210.549,0.001,24.873,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.479,1,-2.194,22.937,1.000,0.250,,,24.942,340,1,1,0,-0.021,-2.194,-0.00686,0.271,0.271,317.806,262.937,210.557,0.001,24.941,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.479,1,-2.208,22.914,1.000,0.250,,,25.010,341,1,1,0,-0.021,-2.208,-0.00690,0.265,0.265,317.792,262.914,210.554,0.001,25.009,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.479,1,-2.207,22.912,1.000,0.250,,,25.146,343,1,1,0,-0.021,-2.207,-0.00690,0.262,0.262,317.793,262.912,210.541,0.001,25.145,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.479,1,-2.214,22.916,1.000,0.250,,,25.210,344,1,1,0,-0.021,-2.214,-0.00692,0.272,0.272,317.786,262.916,210.551,0.001,25.209,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.479,1,-2.198,22.897,1.000,0.250,,,25.346,346,1,1,0,-0.021,-2.198,-0.00687,0.266,0.266,317.802,262.897,210.554,0.001,25.345,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.479,1,-2.183,22.819,1.000,0.250,,,25.414,347,1,1,0,-0.021,-2.183,-0.00682,0.258,0.258,317.817,262.819,210.539,0.001,25.413,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.479,1,-2.211,22.865,1.000,0.250,,,25.478,348,1,1,0,-0.021,-2.211,-0.00691,0.265,0.265,317.789,262.865,210.555,0.001,25.477,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.479,1,-2.203,22.867,1.000,0.250,,,25.514,349,1,1,0,-0.021,-2.203,-0.00688,0.266,0.266,317.797,262.867,210.549,0.001,25.513,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.479,1,-2.201,22.843,1.000,0.250,,,25.646,351,1,1,0,-0.021,-2.201,-0.00688,0.265,0.265,317.799,262.843,210.558,0.001,25.645,STOPPED,,EVT:READY,,,,,,EVT:READY
