time_s,frame_index,tag_detected,tag_count,tag_id,lateral_offset_cm,lateral_offset_px,lateral_offset_norm,yaw_error_deg,raw_yaw_image_deg,center_x_px,center_y_px,tag_width_px,mega_time_s,mega_age_s,motion_state,last_command,mega_event,mega_heading_error_deg,mega_control_error_deg,mega_correction_rpm,mega_left_rpm,mega_right_rpm,mega_last_line
11.164,278,0,0,,,,,,,,,,11.019,0.145,MOVING,FORWARD,ACK:FORWARD,0.410,0.000,0.000,25.000,25.000,"TEL:H=0.41,E=0.00,C=0.00,L=25.00,R=25.00"
11.197,279,0,0,,,,,,,,,,11.019,0.178,MOVING,FORWARD,ACK:FORWARD,0.410,0.000,0.000,25.000,25.000,"TEL:H=0.41,E=0.00,C=0.00,L=25.00,R=25.00"
11.229,280,0,0,,,,,,,,,,11.220,0.008,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
11.264,281,0,0,,,,,,,,,,11.220,0.044,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
11.297,282,0,0,,,,,,,,,,11.220,0.076,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
11.328,283,0,0,,,,,,,,,,11.220,0.108,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
11.364,284,0,0,,,,,,,,,,11.220,0.144,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
11.396,285,0,0,,,,,,,,,,11.220,0.176,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
11.428,286,0,0,,,,,,,,,,11.421,0.007,MOVING,FORWARD,ACK:FORWARD,0.540,0.560,-0.560,25.560,24.440,"TEL:H=0.54,E=0.56,C=-0.56,L=25.56,R=24.44"
11.464,287,0,0,,,,,,,,,,11.421,0.043,MOVING,FORWARD,ACK:FORWARD,0.540,0.560,-0.560,25.560,24.440,"TEL:H=0.54,E=0.56,C=-0.56,L=25.56,R=24.44"
11.496,288,0,0,,,,,,,,,,11.421,0.075,MOVING,FORWARD,ACK:FORWARD,0.540,0.560,-0.560,25.560,24.440,"TEL:H=0.54,E=0.56,C=-0.56,L=25.56,R=24.44"
11.532,289,0,0,,,,,,,,,,11.421,0.111,MOVING,FORWARD,ACK:FORWARD,0.540,0.560,-0.560,25.560,24.440,"TEL:H=0.54,E=0.56,C=-0.56,L=25.56,R=24.44"
11.564,290,0,0,,,,,,,,,,11.421,0.143,MOVING,FORWARD,ACK:FORWARD,0.540,0.560,-0.560,25.560,24.440,"TEL:H=0.54,E=0.56,C=-0.56,L=25.56,R=24.44"
11.597,291,0,0,,,,,,,,,,11.421,0.175,MOVING,FORWARD,ACK:FORWARD,0.540,0.560,-0.560,25.560,24.440,"TEL:H=0.54,E=0.56,C=-0.56,L=25.56,R=24.44"
11.632,292,0,0,,,,,,,,,,11.622,0.010,MOVING,FORWARD,ACK:FORWARD,0.290,0.000,0.000,25.000,25.000,"TEL:H=0.29,E=0.00,C=0.00,L=25.00,R=25.00"
11.665,293,0,0,,,,,,,,,,11.622,0.042,MOVING,FORWARD,ACK:FORWARD,0.290,0.000,0.000,25.000,25.000,"TEL:H=0.29,E=0.00,C=0.00,L=25.00,R=25.00"
11.700,294,0,0,,,,,,,,,,11.622,0.078,MOVING,FORWARD,ACK:FORWARD,0.290,0.000,0.000,25.000,25.000,"TEL:H=0.29,E=0.00,C=0.00,L=25.00,R=25.00"
11.732,295,0,0,,,,,,,,,,11.622,0.110,MOVING,FORWARD,ACK:FORWARD,0.290,0.000,0.000,25.000,25.000,"TEL:H=0.29,E=0.00,C=0.00,L=25.00,R=25.00"
11.765,296,0,0,,,,,,,,,,11.622,0.143,MOVING,FORWARD,ACK:FORWARD,0.290,0.000,0.000,25.000,25.000,"TEL:H=0.29,E=0.00,C=0.00,L=25.00,R=25.00"
11.800,297,0,0,,,,,,,,,,11.622,0.178,MOVING,FORWARD,ACK:FORWARD,0.290,0.000,0.000,25.000,25.000,"TEL:H=0.29,E=0.00,C=0.00,L=25.00,R=25.00"
11.834,298,0,0,,,,,,,,,,11.825,0.009,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
11.868,299,0,0,,,,,,,,,,11.825,0.044,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
11.900,300,0,0,,,,,,,,,,11.825,0.076,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
11.933,301,0,0,,,,,,,,,,11.825,0.108,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
11.968,302,0,0,,,,,,,,,,11.825,0.144,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
12.000,303,0,0,,,,,,,,,,11.825,0.176,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
12.036,304,0,0,,,,,,,,,,12.026,0.010,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
12.068,305,0,0,,,,,,,,,,12.026,0.042,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
12.100,306,0,0,,,,,,,,,,12.026,0.074,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
12.136,307,0,0,,,,,,,,,,12.026,0.110,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
12.168,308,0,0,,,,,,,,,,12.026,0.142,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
12.204,309,0,0,,,,,,,,,,12.026,0.178,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
12.236,310,0,0,,,,,,,,,,12.227,0.009,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
12.269,311,0,0,,,,,,,,,,12.227,0.041,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
12.305,312,0,0,,,,,,,,,,12.227,0.077,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
12.337,313,0,0,,,,,,,,,,12.227,0.109,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
12.369,314,0,0,,,,,,,,,,12.227,0.141,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
12.404,315,0,0,,,,,,,,,,12.227,0.177,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
12.437,316,0,0,,,,,,,,,,12.430,0.007,MOVING,FORWARD,ACK:FORWARD,0.460,0.000,0.000,25.000,25.000,"TEL:H=0.46,E=0.00,C=0.00,L=25.00,R=25.00"
12.472,317,0,0,,,,,,,,,,12.430,0.043,MOVING,FORWARD,ACK:FORWARD,0.460,0.000,0.000,25.000,25.000,"TEL:H=0.46,E=0.00,C=0.00,L=25.00,R=25.00"
12.504,318,0,0,,,,,,,,,,12.430,0.075,MOVING,FORWARD,ACK:FORWARD,0.460,0.000,0.000,25.000,25.000,"TEL:H=0.46,E=0.00,C=0.00,L=25.00,R=25.00"
12.537,319,0,0,,,,,,,,,,12.430,0.107,MOVING,FORWARD,ACK:FORWARD,0.460,0.000,0.000,25.000,25.000,"TEL:H=0.46,E=0.00,C=0.00,L=25.00,R=25.00"
12.572,320,0,0,,,,,,,,,,12.430,0.143,MOVING,FORWARD,ACK:FORWARD,0.460,0.000,0.000,25.000,25.000,"TEL:H=0.46,E=0.00,C=0.00,L=25.00,R=25.00"
12.605,321,0,0,,,,,,,,,,12.430,0.175,MOVING,FORWARD,ACK:FORWARD,0.460,0.000,0.000,25.000,25.000,"TEL:H=0.46,E=0.00,C=0.00,L=25.00,R=25.00"
12.644,322,0,0,,,,,,,,,,12.631,0.013,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
12.673,323,0,0,,,,,,,,,,12.631,0.042,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
12.705,324,0,0,,,,,,,,,,12.631,0.074,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
12.740,325,0,0,,,,,,,,,,12.631,0.110,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
12.772,326,0,0,,,,,,,,,,12.631,0.142,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
12.808,327,0,0,,,,,,,,,,12.631,0.178,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
12.840,328,0,0,,,,,,,,,,12.832,0.008,MOVING,FORWARD,ACK:FORWARD,0.500,0.510,-0.510,25.510,24.490,"TEL:H=0.50,E=0.51,C=-0.51,L=25.51,R=24.49"
12.873,329,0,0,,,,,,,,,,12.832,0.040,MOVING,FORWARD,ACK:FORWARD,0.500,0.510,-0.510,25.510,24.490,"TEL:H=0.50,E=0.51,C=-0.51,L=25.51,R=24.49"
12.908,330,0,0,,,,,,,,,,12.832,0.076,MOVING,FORWARD,ACK:FORWARD,0.500,0.510,-0.510,25.510,24.490,"TEL:H=0.50,E=0.51,C=-0.51,L=25.51,R=24.49"
12.940,331,1,1,2,0.418,29.350,0.09172,-179.638,0.362,349.350,137.237,210.819,12.832,0.108,MOVING,FORWARD,ACK:FORWARD,0.500,0.510,-0.510,25.510,24.490,"TEL:H=0.50,E=0.51,C=-0.51,L=25.51,R=24.49"
12.976,332,1,1,2,0.414,29.115,0.09098,-179.600,0.400,349.115,192.867,211.129,12.832,0.144,MOVING,FORWARD,ACK:FORWARD,0.500,0.510,-0.510,25.510,24.490,"TEL:H=0.50,E=0.51,C=-0.51,L=25.51,R=24.49"
13.008,333,1,1,2,0.406,28.695,0.08967,-179.435,0.565,348.695,248.431,211.836,12.832,0.176,MOVING,FORWARD,ACK:FORWARD,0.500,0.510,-0.510,25.510,24.490,"TEL:H=0.50,E=0.51,C=-0.51,L=25.51,R=24.49"
13.041,334,1,1,2,0.391,27.635,0.08636,-179.264,0.736,347.635,301.803,211.932,13.034,0.006,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
13.077,335,1,1,2,0.382,27.090,0.08466,-179.069,0.931,347.090,351.916,212.543,13.034,0.042,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
13.109,336,0,0,,,,,,,,,,13.034,0.074,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
13.140,337,0,0,,,,,,,,,,13.034,0.106,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
13.176,338,0,0,,,,,,,,,,13.034,0.142,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
13.208,339,0,0,,,,,,,,,,13.034,0.174,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
13.245,340,0,0,,,,,,,,,,13.236,0.009,MOVING,FORWARD,ACK:FORWARD,0.550,0.540,-0.540,25.540,24.460,"TEL:H=0.55,E=0.54,C=-0.54,L=25.54,R=24.46"
13.276,341,0,0,,,,,,,,,,13.236,0.041,MOVING,FORWARD,ACK:FORWARD,0.550,0.540,-0.540,25.540,24.460,"TEL:H=0.55,E=0.54,C=-0.54,L=25.54,R=24.46"
13.309,342,0,0,,,,,,,,,,13.236,0.073,MOVING,FORWARD,ACK:FORWARD,0.550,0.540,-0.540,25.540,24.460,"TEL:H=0.55,E=0.54,C=-0.54,L=25.54,R=24.46"
13.345,343,0,0,,,,,,,,,,13.236,0.109,MOVING,FORWARD,ACK:FORWARD,0.550,0.540,-0.540,25.540,24.460,"TEL:H=0.55,E=0.54,C=-0.54,L=25.54,R=24.46"
13.376,344,0,0,,,,,,,,,,13.236,0.141,MOVING,FORWARD,ACK:FORWARD,0.550,0.540,-0.540,25.540,24.460,"TEL:H=0.55,E=0.54,C=-0.54,L=25.54,R=24.46"
13.413,345,0,0,,,,,,,,,,13.236,0.177,MOVING,FORWARD,ACK:FORWARD,0.550,0.540,-0.540,25.540,24.460,"TEL:H=0.55,E=0.54,C=-0.54,L=25.54,R=24.46"
13.444,346,0,0,,,,,,,,,,13.437,0.007,MOVING,FORWARD,ACK:FORWARD,0.270,0.000,0.000,25.000,25.000,"TEL:H=0.27,E=0.00,C=0.00,L=25.00,R=25.00"
13.476,347,0,0,,,,,,,,,,13.437,0.039,MOVING,FORWARD,ACK:FORWARD,0.270,0.000,0.000,25.000,25.000,"TEL:H=0.27,E=0.00,C=0.00,L=25.00,R=25.00"
13.513,348,0,0,,,,,,,,,,13.437,0.075,MOVING,FORWARD,ACK:FORWARD,0.270,0.000,0.000,25.000,25.000,"TEL:H=0.27,E=0.00,C=0.00,L=25.00,R=25.00"
13.545,349,0,0,,,,,,,,,,13.437,0.107,MOVING,FORWARD,ACK:FORWARD,0.270,0.000,0.000,25.000,25.000,"TEL:H=0.27,E=0.00,C=0.00,L=25.00,R=25.00"
13.581,350,0,0,,,,,,,,,,13.437,0.143,MOVING,FORWARD,ACK:FORWARD,0.270,0.000,0.000,25.000,25.000,"TEL:H=0.27,E=0.00,C=0.00,L=25.00,R=25.00"
13.612,351,0,0,,,,,,,,,,13.437,0.175,MOVING,FORWARD,ACK:FORWARD,0.270,0.000,0.000,25.000,25.000,"TEL:H=0.27,E=0.00,C=0.00,L=25.00,R=25.00"
13.645,352,0,0,,,,,,,,,,13.639,0.005,MOVING,FORWARD,ACK:FORWARD,0.380,0.000,0.000,25.000,25.000,"TEL:H=0.38,E=0.00,C=0.00,L=25.00,R=25.00"
13.680,353,0,0,,,,,,,,,,13.639,0.041,MOVING,FORWARD,ACK:FORWARD,0.380,0.000,0.000,25.000,25.000,"TEL:H=0.38,E=0.00,C=0.00,L=25.00,R=25.00"
13.712,354,0,0,,,,,,,,,,13.639,0.073,MOVING,FORWARD,ACK:FORWARD,0.380,0.000,0.000,25.000,25.000,"TEL:H=0.38,E=0.00,C=0.00,L=25.00,R=25.00"
13.748,355,0,0,,,,,,,,,,13.639,0.109,MOVING,FORWARD,ACK:FORWARD,0.380,0.000,0.000,25.000,25.000,"TEL:H=0.38,E=0.00,C=0.00,L=25.00,R=25.00"
13.782,356,0,0,,,,,,,,,,13.639,0.143,MOVING,FORWARD,ACK:FORWARD,0.380,0.000,0.000,25.000,25.000,"TEL:H=0.38,E=0.00,C=0.00,L=25.00,R=25.00"
13.812,357,0,0,,,,,,,,,,13.639,0.173,MOVING,FORWARD,ACK:FORWARD,0.380,0.000,0.000,25.000,25.000,"TEL:H=0.38,E=0.00,C=0.00,L=25.00,R=25.00"
13.848,358,0,0,,,,,,,,,,13.840,0.008,MOVING,FORWARD,ACK:FORWARD,0.340,0.000,0.000,25.000,25.000,"TEL:H=0.34,E=0.00,C=0.00,L=25.00,R=25.00"
13.884,359,0,0,,,,,,,,,,13.840,0.044,MOVING,FORWARD,ACK:FORWARD,0.340,0.000,0.000,25.000,25.000,"TEL:H=0.34,E=0.00,C=0.00,L=25.00,R=25.00"
13.912,360,0,0,,,,,,,,,,13.840,0.072,MOVING,FORWARD,ACK:FORWARD,0.340,0.000,0.000,25.000,25.000,"TEL:H=0.34,E=0.00,C=0.00,L=25.00,R=25.00"
13.948,361,0,0,,,,,,,,,,13.840,0.108,MOVING,FORWARD,ACK:FORWARD,0.340,0.000,0.000,25.000,25.000,"TEL:H=0.34,E=0.00,C=0.00,L=25.00,R=25.00"
13.980,362,0,0,,,,,,,,,,13.840,0.140,MOVING,FORWARD,ACK:FORWARD,0.340,0.000,0.000,25.000,25.000,"TEL:H=0.34,E=0.00,C=0.00,L=25.00,R=25.00"
14.017,363,0,0,,,,,,,,,,13.840,0.176,MOVING,FORWARD,ACK:FORWARD,0.340,0.000,0.000,25.000,25.000,"TEL:H=0.34,E=0.00,C=0.00,L=25.00,R=25.00"
14.048,364,0,0,,,,,,,,,,14.041,0.007,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
14.081,365,0,0,,,,,,,,,,14.041,0.039,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
14.117,366,0,0,,,,,,,,,,14.041,0.075,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
14.148,367,0,0,,,,,,,,,,14.041,0.107,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
14.184,368,0,0,,,,,,,,,,14.041,0.143,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
14.217,369,0,0,,,,,,,,,,14.041,0.175,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
14.249,370,0,0,,,,,,,,,,14.244,0.005,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
14.285,371,0,0,,,,,,,,,,14.244,0.041,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
14.317,372,0,0,,,,,,,,,,14.244,0.073,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
14.353,373,0,0,,,,,,,,,,14.244,0.109,MOVING,FORWARD,ACK:FORWARD,0.420,0.000,0.000,25.000,25.000,"TEL:H=0.42,E=0.00,C=0.00,L=25.00,R=25.00"
